Pathway,DUPLICATE?,Carbohydrates Metabolism,Aminoacids and Polyamines Metabolism,Lipids Metabolism,Nucleic Base Metabolism,Catabolism of Xenobiotics,Vitamin Metabolism,Translation and protein maturation,Signaling,Perception and Neurotransmission,Immunity Linked Pathways,Sulfur Metabolism and Linked Redox Reactions,Hormone Linked Pathways,Cell cycle regulation and apoptosis,Molecular Transport pathways,Invasive Disease,Cytoskeleton Organisation and Cell Adhesion Linked Pathways ,Cancer and Tumorigenesis Linked Pathways,Chromatin Structure Linked Pathways,"RNA synthesis, processing and degradation","DNA replication, recombination and repair",Mitochondria Linked Pathways,Other,Garbage,TRUTHFULNESS
reactome_Processive_synthesis_on_the_C_strand_of_the_telomere_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
reactome_Processive_synthesis_on_the_lagging_strand_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
reactome_Progressive_trimming_of_alpha_1_2_linked_mannose_residues_from_Man9_8_7GlcNAc2_to_produce_Man5GlcNAc2_Main_Pathway,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Prolactin_receptor_signaling_Main_Pathway,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Propionyl_CoA_catabolism_Main_Pathway,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Prostacyclin_signalling_through_prostacyclin_receptor_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Prostanoid_ligand_receptors_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Proton_coupled_monocarboxylate_transport_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
reactome_Proton_oligonucleotide_cotransporters_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
reactome_Purine_catabolism_Main_Pathway,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Purine_ribonucleoside_monophosphate_biosynthesis_Main_Pathway,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Purine_salvage_Main_Pathway,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Pyrimidine_biosynthesis_Main_Pathway,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Pyrimidine_catabolism_Main_Pathway,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Pyrimidine_salvage_reactions_Main_Pathway,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Pyruvate_metabolism_Main_Pathway,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_RAF_activation_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_RAF_phosphorylates_MEK_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_RIG_I_MDA5_mediated_induction_of_IFN_alpha_beta_pathways_Main_Pathway,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_RIP_mediated_NFkB_activation_via_ZBP1_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_RMTs_methylate_histone_arginines_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
reactome_RNA_Pol_II_CTD_phosphorylation_and_interaction_with_CE_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_III_Abortive_And_Retractive_Initiation_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_III_Chain_Elongation_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_III_Transcription_Initiation_From_Type_1_Promoter_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_III_Transcription_Initiation_From_Type_2_Promoter_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_III_Transcription_Initiation_From_Type_3_Promoter_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_III_Transcription_Termination_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_II_HIV_Promoter_Escape_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_II_Pre_transcription_Events_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_II_Promoter_Escape_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_II_Transcription_Elongation_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_II_Transcription_Initiation_And_Promoter_Clearance_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_II_Transcription_Initiation_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_II_Transcription_Pre_Initiation_And_Promoter_Opening_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_I_Chain_Elongation_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_I_Promoter_Escape_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_I_Promoter_Opening_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_I_Transcription_Initiation_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNA_Polymerase_I_Transcription_Termination_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_RNF_mutants_show_enhanced_WNT_signaling_and_proliferation_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
reactome_RSK_activation_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Rap1_signalling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Ras_activation_uopn_Ca2_infux_through_NMDA_receptor_Main_Pathway,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Receptor_ligand_binding_initiates_the_second_proteolytic_cleavage_of_Notch_receptor_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Recognition_and_association_of_DNA_glycosylase_with_site_containing_an_affected_purine_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
reactome_Recognition_and_association_of_DNA_glycosylase_with_site_containing_an_affected_pyrimidine_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
reactome_Recruitment_of_NuMA_to_mitotic_centrosomes_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
reactome_Recruitment_of_mitotic_centrosome_proteins_and_complexes_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
reactome_Recruitment_of_repair_and_signaling_proteins_to_double_strand_breaks_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
reactome_Recycling_of_bile_acids_and_salts_Main_Pathway,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Recycling_of_eIF2_GDP_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
reactome_Recycling_pathway_of_L1_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
reactome_Reduction_of_cytosolic_Ca_levels_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
reactome_Regulated_proteolysis_of_p75NTR_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_by_c_FLIP_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_AMPK_activity_via_LKB1_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_APC_C_activators_between_G1_S_and_early_anaphase_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_Commissural_axon_pathfinding_by_Slit_and_Robo_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_Complement_cascade_Main_Pathway,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_Glucokinase_by_Glucokinase_Regulatory_Protein_Main_Pathway,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_HSF1_mediated_heat_shock_response_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_IFNA_signaling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_IFNG_signaling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_IGF_Activity_by_IGFBP_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_KIT_signaling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_PLK1_Activity_at_G2_M_Transition_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_Rheb_GTPase_activity_by_AMPK_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_actin_dynamics_for_phagocytic_cup_formation_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
reactome_Regulation_of_activated_PAK_2p34_by_proteasome_mediated_degradation_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_cholesterol_biosynthesis_by_SREBP_SREBF__Main_Pathway,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_gene_expression_by_Hypoxia_inducible_Factor_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_gene_expression_in_endocrine_committed_NEUROG3_progenitor_cells_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_gene_expression_in_late_stage_branching_morphogenesis_pancreatic_bud_precursor_cells_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_innate_immune_responses_to_cytosolic_DNA_Main_Pathway,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_lipid_metabolism_by_Peroxisome_proliferator_activated_receptor_alpha_PPARalpha__Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_ornithine_decarboxylase_ODC__Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_pyruvate_dehydrogenase_PDH_complex_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_signaling_by_CBL_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_signaling_by_NODAL_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Regulation_of_the_Fanconi_anemia_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
reactome_Relaxin_receptors_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Release_of_Hh_Np_from_the_secreting_cell_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
reactome_Release_of_eIF4E_Main_Pathway,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Removal_of_DNA_patch_containing_abasic_residue_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
reactome_Removal_of_aminoterminal_propeptides_from_gamma_carboxylated_proteins_Main_Pathway,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Removal_of_the_Flap_Intermediate_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
reactome_Removal_of_the_Flap_Intermediate_from_the_C_strand_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
reactome_Repair_synthesis_for_gap_filling_by_DNA_polymerase_in_TC_NER_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
reactome_Repair_synthesis_of_patch_27_30_bases_long_by_DNA_polymerase_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
reactome_Resolution_of_AP_sites_via_the_multiple_nucleotide_patch_replacement_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
reactome_Resolution_of_AP_sites_via_the_single_nucleotide_replacement_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
reactome_Resolution_of_Sister_Chromatid_Cohesion_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
reactome_Respiratory_electron_transport_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
reactome_Response_to_elevated_platelet_cytosolic_Ca2__Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Retinoid_metabolism_and_transport_Main_Pathway,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Retrograde_neurotrophin_signalling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Reuptake_of_GABA_Main_Pathway,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Rev_mediated_nuclear_export_of_HIV_RNA_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
reactome_Rhesus_glycoproteins_mediate_ammonium_transport__Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
reactome_Rho_GTPase_cycle_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
reactome_Ribosomal_scanning_and_start_codon_recognition_Main_Pathway,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Role_of_Abl_in_Robo_Slit_signaling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Role_of_DCC_in_regulating_apoptosis_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Role_of_LAT2_NTAL_LAB_on_calcium_mobilization_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
reactome_Role_of_phospholipids_in_phagocytosis_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Role_of_second_messengers_in_netrin_1_signaling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_S6K1_mediated_signalling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_S6K1_signalling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SCF_Skp2_mediated_degradation_of_p27_p21_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
reactome_SCF_beta_TrCP_mediated_degradation_of_Emi1_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
reactome_SEMA3A_Plexin_repulsion_signaling_by_inhibiting_Integrin_adhesion_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SHC1_events_in_EGFR_signaling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SHC1_events_in_ERBB2_signaling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SHC1_events_in_ERBB4_signaling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SHC_activation_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SHC_mediated_cascade_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SHC_mediated_signalling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SHC_related_events_triggered_by_IGF1R_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SIRT1_negatively_regulates_rRNA_Expression_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SLBP_Dependent_Processing_of_Replication_Dependent_Histone_Pre_mRNAs_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_SLBP_independent_Processing_of_Histone_Pre_mRNAs_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
reactome_SMAC_binds_to_IAPs_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SMAC_mediated_dissociation_of_IAP_caspase_complexes_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
reactome_SMAD2_3_MH2_Domain_Mutants_in_Cancer_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
reactome_SMAD2_3_Phosphorylation_Motif_Mutants_in_Cancer_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
reactome_SMAD2_SMAD3_SMAD4_heterotrimer_regulates_transcription_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SOS_mediated_signalling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SRP_dependent_cotranslational_protein_targeting_to_membrane_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
reactome_STAT6_mediated_induction_of_chemokines_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_STING_mediated_induction_of_host_immune_responses_Main_Pathway,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SUMO_is_conjugated_to_E1_UBA2_SAE1__Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SUMO_is_proteolytically_processed_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_SUMO_is_transferred_from_E1_to_E2_UBE2I_UBC9__Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Scavenging_by_Class_A_Receptors_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
reactome_Scavenging_by_Class_B_Receptors_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
reactome_Scavenging_by_Class_F_Receptors_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
reactome_Scavenging_of_heme_from_plasma_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
reactome_Sema3A_PAK_dependent_Axon_repulsion_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Sema4D_induced_cell_migration_and_growth_cone_collapse_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Sema4D_mediated_inhibition_of_cell_attachment_and_migration_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Senescence_Associated_Secretory_Phenotype_SASP__Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
reactome_Separation_of_Sister_Chromatids_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
reactome_Serine_biosynthesis_Main_Pathway,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Serotonin_Neurotransmitter_Release_Cycle_Main_Pathway,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Serotonin_and_melatonin_biosynthesis_Main_Pathway,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Serotonin_receptors_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Sialic_acid_metabolism_Main_Pathway,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Signal_attenuation_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Signal_regulatory_protein_SIRP_family_interactions_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Signal_transduction_by_L1_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Signaling_by_Activin_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Signaling_by_BMP_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Signaling_by_EGFR_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Signaling_by_ERBB2_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Signaling_by_ERBB4_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Signaling_by_FGFR1_fusion_mutants_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Signaling_by_FGFR3_mutants_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Signaling_by_FGFR_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Signaling_by_FGFR_mutants_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Signaling_by_Hippo_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reactome_Signaling_by_Leptin_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
